Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-05-14 00:00:00-04:00,4.153960359096527,4.153960359096527,3.98027560540608,4.0526442527771,848000,0.0,0.0
1993-05-17 00:00:00-04:00,4.052645633095189,4.1539617739225685,4.038171898691277,4.125014305114746,382000,0.0,0.0
1993-05-18 00:00:00-04:00,4.110538103901748,4.110538103901748,4.038169475311928,4.08159065246582,883600,0.0,0.0
1993-05-19 00:00:00-04:00,4.0671193674991,4.1539617739225685,4.0671193674991,4.125014305114746,514800,0.0,0.0
1993-05-20 00:00:00-04:00,4.153960359096527,4.153960359096527,4.023696793828692,4.0526442527771,936800,0.0,0.0
1993-05-21 00:00:00-04:00,4.023697469164343,4.023697469164343,3.922381345840061,3.9368550777435303,834000,0.0,0.0
1993-05-24 00:00:00-04:00,3.9223815422195822,4.009223937988281,3.9079078095914657,4.009223937988281,262400,0.0,0.0
1993-05-25 00:00:00-04:00,4.020836608997289,4.0353522646254385,3.9772896421128423,4.006320953369141,662400,0.025,0.0
1993-05-26 00:00:00-04:00,4.006319553778847,4.267601263807903,4.006319553778847,4.253085613250732,659200,0.0,0.0
1993-05-27 00:00:00-04:00,4.238570114895967,4.282117068131199,4.064382301955036,4.078897953033447,1011600,0.0,0.0
1993-05-28 00:00:00-04:00,4.064381165937943,4.064381165937943,3.962771636789495,3.991802930831909,1338800,0.0,0.0
1993-06-01 00:00:00-04:00,3.991804097103298,4.035351050889879,3.991804097103298,4.0208353996276855,330400,0.0,0.0
1993-06-02 00:00:00-04:00,4.020833480315396,4.064380413315202,4.020833480315396,4.049864768981934,295600,0.0,0.0
1993-06-03 00:00:00-04:00,4.064380443879288,4.064380443879288,3.9772865772247314,3.9772865772247314,178800,0.0,0.0
1993-06-04 00:00:00-04:00,3.9482581782604935,4.00632079852903,3.9337425231933594,3.9337425231933594,211200,0.0,0.0
1993-06-07 00:00:00-04:00,3.9337425231933594,3.9482581782604935,3.904711213059091,3.9337425231933594,314400,0.0,0.0
1993-06-08 00:00:00-04:00,3.9337425231933594,3.9482581782604935,3.9192268681262252,3.9337425231933594,295200,0.0,0.0
1993-06-09 00:00:00-04:00,3.933740342747081,3.991802930831909,3.933740342747081,3.991802930831909,341200,0.0,0.0
1993-06-10 00:00:00-04:00,3.9918051265618377,3.9918051265618377,3.9337425065391205,3.9482581615448,166000,0.0,0.0
1993-06-11 00:00:00-04:00,3.9627709327823055,3.9918022216671574,3.9482552883398796,3.9772865772247314,148000,0.0,0.0
1993-06-14 00:00:00-04:00,3.977287283810702,4.03534987189553,3.977287283810702,3.991802930831909,449200,0.0,0.0
1993-06-15 00:00:00-04:00,3.9918051265618377,3.9918051265618377,3.9192268515334407,3.9482581615448,208800,0.0,0.0
1993-06-16 00:00:00-04:00,3.9482554844447546,4.093411936078753,3.9482554844447546,4.064380645751953,1311600,0.0,0.0
1993-06-17 00:00:00-04:00,4.049866650876626,4.107929255190269,4.049866650876626,4.078897953033447,305200,0.0,0.0
1993-06-18 00:00:00-04:00,4.078895112970373,4.078895112970373,3.9627699851989746,3.9627699851989746,1043600,0.0,0.0
1993-06-21 00:00:00-04:00,3.9337425231933594,3.9482581782604935,3.8031016275891516,3.9337425231933594,2092400,0.0,0.0
1993-06-22 00:00:00-04:00,3.9337425231933594,3.9337425231933594,3.8176172826562857,3.9337425231933594,1855600,0.0,0.0
1993-06-23 00:00:00-04:00,3.9337425231933594,3.9482581782604935,3.904711213059091,3.9337425231933594,1940400,0.0,0.0
1993-06-24 00:00:00-04:00,4.049866650876626,4.107929255190269,4.006319697641393,4.078897953033447,2887600,0.0,0.0
1993-06-25 00:00:00-04:00,4.078897611026107,4.224054109639135,4.078897611026107,4.209538459777832,1870400,0.0,0.0
1993-06-28 00:00:00-04:00,4.209540028725901,4.52888444469821,4.209540028725901,4.499853134155273,3107600,0.0,0.0
1993-06-29 00:00:00-04:00,4.412756491027423,4.427272137379487,4.296631320210912,4.325662612915039,2186800,0.0,0.0
1993-06-30 00:00:00-04:00,4.311147422790527,4.354694366455078,4.28211612701416,4.354694366455078,4777600,0.0,0.0
1993-07-01 00:00:00-04:00,4.3546963382411645,4.3546963382411645,4.282118065937145,4.296633720397949,2097200,0.0,0.0
1993-07-02 00:00:00-04:00,4.296631320210912,4.340178259267103,4.282115673858848,4.325662612915039,932800,0.0,0.0
1993-07-06 00:00:00-04:00,4.296631583520922,4.311147230762546,4.267600289037672,4.282115936279297,1907600,0.0,0.0
1993-07-07 00:00:00-04:00,4.267600289037672,4.282115936279297,4.224053347312798,4.282115936279297,1842000,0.0,0.0
1993-07-08 00:00:00-04:00,4.28211809826546,4.325665061976634,4.253086789124677,4.267602443695068,2947200,0.0,0.0
1993-07-09 00:00:00-04:00,4.253086789124677,4.267602443695068,4.195024170843111,4.267602443695068,2786000,0.0,0.0
1993-07-12 00:00:00-04:00,4.267602649811775,4.499853134155273,4.253086994540307,4.499853134155273,7127600,0.0,0.0
1993-07-13 00:00:00-04:00,4.441788055937169,4.441788055937169,4.282115936279297,4.282115936279297,10491600,0.0,0.0
1993-07-14 00:00:00-04:00,4.282118496141935,4.282118496141935,4.1079306251124335,4.136961936950684,9687600,0.0,0.0
1993-07-15 00:00:00-04:00,4.03535277336732,4.180509347948878,4.020837115909164,4.165993690490723,9809200,0.0,0.0
1993-07-16 00:00:00-04:00,4.165991077889929,4.195022374599963,4.093412836114843,4.151475429534912,5910800,0.0,0.0
1993-07-19 00:00:00-04:00,4.151475614698482,4.238569508713136,4.151475614698482,4.224053859710693,3670400,0.0,0.0
1993-07-20 00:00:00-04:00,4.325665370414131,4.470821926468297,4.253087092387049,4.412759304046631,10484800,0.0,0.0
1993-07-21 00:00:00-04:00,4.427272756508638,4.485335350036621,4.369210162980656,4.485335350036621,4429200,0.0,0.0
1993-07-22 00:00:00-04:00,4.456304367014904,4.456304367014904,4.36921047059116,4.383726119995117,4458800,0.0,0.0
1993-07-23 00:00:00-04:00,4.354691266216163,4.369206903770217,4.311144353554002,4.340175628662109,2494800,0.0,0.0
1993-07-26 00:00:00-04:00,4.3256639195727065,4.557914331361845,4.3256639195727065,4.470820426940918,5059600,0.0,0.0
1993-07-27 00:00:00-04:00,4.45630411425046,4.45630411425046,4.369210222766737,4.3982415199279785,2681600,0.0,0.0
1993-07-28 00:00:00-04:00,4.383726119995117,4.4417887176109465,4.383726119995117,4.383726119995117,2142400,0.0,0.0
1993-07-29 00:00:00-04:00,4.383725198323295,4.4417877837315505,4.238568734802656,4.325662612915039,6696400,0.0,0.0
1993-07-30 00:00:00-04:00,4.282115673858848,4.325662612915039,4.267600027506783,4.325662612915039,2814800,0.0,0.0
1993-08-02 00:00:00-04:00,4.311149374858753,4.325665029319557,4.253086757015537,4.296633720397949,3802400,0.0,0.0
1993-08-03 00:00:00-04:00,4.296632564922242,4.311148215479411,4.253085613250732,4.253085613250732,2195600,0.0,0.0
1993-08-04 00:00:00-04:00,4.253084641796048,4.325662878004171,4.238568994554423,4.282115936279297,1874000,0.0,0.0
1993-08-05 00:00:00-04:00,4.296632564922242,4.325663866036582,4.238569962693563,4.253085613250732,3159600,0.0,0.0
1993-08-06 00:00:00-04:00,4.267600682702395,4.3982415199279785,4.253085034121774,4.3982415199279785,1455200,0.0,0.0
1993-08-09 00:00:00-04:00,4.412757823993633,4.485336077677739,4.398242173256812,4.470820426940918,3102400,0.0,0.0
1993-08-10 00:00:00-04:00,4.470820931827321,4.485336584203384,4.398242669947007,4.441789627075195,1909600,0.0,0.0
1993-08-11 00:00:00-04:00,4.412756491027423,4.456303430083614,4.325662612915039,4.325662612915039,1448800,0.0,0.0
1993-08-12 00:00:00-04:00,4.325662612915039,4.383725198323295,4.296631320210912,4.325662612915039,1400400,0.0,0.0
1993-08-13 00:00:00-04:00,4.325662878004171,4.35469417248742,4.238568994554423,4.282115936279297,2741600,0.0,0.0
1993-08-16 00:00:00-04:00,4.296633752835851,4.311149407406242,4.253086789124677,4.267602443695068,4885600,0.0,0.0
1993-08-17 00:00:00-04:00,4.282118131036627,4.311149440399588,4.2385711669921875,4.2385711669921875,2332000,0.0,0.0
1993-08-18 00:00:00-04:00,4.267600289037672,4.35469417248742,4.267600289037672,4.282115936279297,3104000,0.0,0.0
1993-08-19 00:00:00-04:00,4.296632564922242,4.311148215479411,4.253085613250732,4.253085613250732,1936400,0.0,0.0
1993-08-20 00:00:00-04:00,4.253086757015537,4.3401806837803605,4.253086757015537,4.296633720397949,3114400,0.0,0.0
1993-08-23 00:00:00-04:00,4.296631774902344,4.3692100143432615,4.28211612701416,4.354694366455078,3746400,0.0,0.0
1993-08-24 00:00:00-04:00,4.354694911411831,4.601460956391834,4.354694911411831,4.572429656982422,6818000,0.0,0.0
1993-08-25 00:00:00-04:00,4.557914508417391,4.674039718822931,4.470820600613237,4.543398857116699,6425200,0.0,0.0
1993-08-26 00:00:00-04:00,4.511382549236982,4.598699630835117,4.453171161504892,4.540488243103027,2404400,0.025,0.0
1993-08-27 00:00:00-04:00,4.496829794902427,4.496829794902427,4.409512711506264,4.453171253204346,2082000,0.0,0.0
1993-08-30 00:00:00-04:00,4.424068161203891,4.671466709692267,4.424068161203891,4.598702430725098,3517200,0.0,0.0
1993-08-31 00:00:00-04:00,4.598698435105695,4.642356964552901,4.511381376211283,4.525934219360352,2750800,0.0,0.0
1993-09-01 00:00:00-04:00,4.482276577419705,4.613252191694956,4.438618039327954,4.584146499633789,4567200,0.0,0.0
1993-09-02 00:00:00-04:00,4.5986992886821305,4.6569106720831694,4.58414644283187,4.64235782623291,3895200,0.0,0.0
1993-09-03 00:00:00-04:00,4.6278050377255395,4.6278050377255395,4.584146499633789,4.584146499633789,1690400,0.0,0.0
1993-09-07 00:00:00-04:00,4.598699630835117,4.67146386550023,4.540488243103027,4.540488243103027,3728000,0.0,0.0
1993-09-08 00:00:00-04:00,4.540488336600509,4.555041183833203,4.365854169808181,4.453171253204346,1824400,0.0,0.0
1993-09-09 00:00:00-04:00,4.424066469266817,4.511383570633925,4.409513619038965,4.482277870178223,2077200,0.0,0.0
1993-09-10 00:00:00-04:00,4.49682970230396,4.569593936969072,4.482276855370937,4.540488243103027,1771200,0.0,0.0
1993-09-13 00:00:00-04:00,4.56959671913823,4.613255286518531,4.56959671913823,4.598702430725098,2038400,0.0,0.0
1993-09-14 00:00:00-04:00,4.540488753780242,4.555041602350051,4.496830208070817,4.511383056640625,2008000,0.0,0.0
1993-09-15 00:00:00-04:00,4.482276855370937,4.55504109003605,4.409512620705825,4.540488243103027,2201600,0.0,0.0
1993-09-16 00:00:00-04:00,4.555039991567164,4.758779799496685,4.511381461296552,4.715121269226074,3288000,0.0,0.0
1993-09-17 00:00:00-04:00,4.7151230725375095,4.831545864452016,4.7151230725375095,4.802440166473389,4284800,0.0,0.0
1993-09-20 00:00:00-04:00,4.918859925186425,5.020729805293836,4.846095725109703,4.977071285247803,5114400,0.0,0.0
1993-09-21 00:00:00-04:00,4.991624125263147,5.1371525254165915,4.977071285247803,4.977071285247803,8490800,0.0,0.0
1993-09-22 00:00:00-04:00,5.035285989777381,5.355448682769007,5.035285989777381,5.195367336273193,10200000,0.0,0.0
1993-09-23 00:00:00-04:00,5.19536803154972,5.2535794380656835,5.122603773404766,5.209920883178711,4121200,0.0,0.0
1993-09-24 00:00:00-04:00,5.1808140784417605,5.195366926976709,5.078944138697119,5.137155532836914,2685200,0.0,0.0
1993-09-27 00:00:00-04:00,5.137156083454033,5.1662617836435745,5.035286132790639,5.078944683074951,3193600,0.0,0.0
1993-09-28 00:00:00-04:00,5.064389432597364,5.2390235509627905,5.064389432597364,5.108047962188721,3301600,0.0,0.0
1993-09-29 00:00:00-04:00,5.108050383264493,5.1662617836435745,5.035286132790639,5.078944683074951,1548800,0.0,0.0
1993-09-30 00:00:00-04:00,5.108049139380455,5.166260525584221,5.020732060074806,5.1226019859313965,2790000,0.0,0.0
1993-10-01 00:00:00-04:00,5.093498070146785,5.2244737348077015,5.078945218517794,5.209920883178711,2101200,0.0,0.0
1993-10-04 00:00:00-04:00,5.180813725789388,5.253577963511149,5.180813725789388,5.239025115966797,2462000,0.0,0.0
1993-10-05 00:00:00-04:00,5.239025889216243,5.413660085523451,5.224473039523975,5.384554386138916,3352800,0.0,0.0
1993-10-06 00:00:00-04:00,5.34089399686928,5.384552530903633,5.282682618156808,5.326341152191162,2213200,0.0,0.0
1993-10-07 00:00:00-04:00,5.2972365061442055,5.311789353688558,5.19536657333374,5.239025115966797,1516400,0.0,0.0
1993-10-08 00:00:00-04:00,5.239024728031482,5.253577574498236,5.078943416897187,5.151707649230957,2572400,0.0,0.0
1993-10-11 00:00:00-04:00,5.166261229906811,5.195366926976709,5.122602684301965,5.137155532836914,1091200,0.0,0.0
1993-10-12 00:00:00-04:00,5.137156625033757,5.2244737348077015,5.137156625033757,5.209920883178711,2398400,0.0,0.0
1993-10-13 00:00:00-04:00,5.2390258491537365,5.297237247477667,5.209920149991771,5.224472999572754,1058400,0.0,0.0
1993-10-14 00:00:00-04:00,5.195366413492552,5.20991926058917,5.108049330912845,5.166260719299316,2980000,0.0,0.0
1993-10-15 00:00:00-04:00,5.180812917436872,5.20991860798427,5.093495845794678,5.093495845794678,1459200,0.0,0.0
1993-10-18 00:00:00-04:00,4.977073277745928,5.035284661111378,4.816991973490942,4.889756202697754,3570800,0.0,0.0
1993-10-19 00:00:00-04:00,4.904308494768644,4.904308494768644,4.62780445500424,4.700568675994873,4790800,0.0,0.0
1993-10-20 00:00:00-04:00,4.802439160151437,4.816992006091289,4.598699316993497,4.61325216293335,4976800,0.0,0.0
1993-10-21 00:00:00-04:00,4.715123106793659,4.802440201363913,4.6860174086035755,4.773334503173828,3561200,0.0,0.0
1993-10-22 00:00:00-04:00,4.7733342150547,4.846098456137851,4.729675670404808,4.81699275970459,2492000,0.0,0.0
1993-10-25 00:00:00-04:00,4.773332922629478,4.787885766905787,4.6714630126953125,4.6714630126953125,3036800,0.0,0.0
1993-10-26 00:00:00-04:00,4.6569106720831694,4.67146351793343,4.58414644283187,4.64235782623291,4318400,0.0,0.0
1993-10-27 00:00:00-04:00,4.642357324142694,4.6714630126953125,4.627804479866384,4.6714630126953125,1407200,0.0,0.0
1993-10-28 00:00:00-04:00,4.715122445913462,4.758780987079327,4.7005695988581735,4.72967529296875,2598400,0.0,0.0
1993-10-29 00:00:00-04:00,4.744229968920305,4.802441379581904,4.744229968920305,4.787888526916504,2740000,0.0,0.0
1993-11-01 00:00:00-05:00,4.773332896985505,4.773332896985505,4.6423572992023665,4.700568675994873,1872400,0.0,0.0
1993-11-02 00:00:00-05:00,4.686016109585762,4.700568954646587,4.642357574403286,4.656910419464111,2119200,0.0,0.0
1993-11-03 00:00:00-05:00,4.642358693768902,4.671464390908518,4.496830208070817,4.511383056640625,6329600,0.0,0.0
1993-11-04 00:00:00-05:00,4.511382642135121,4.613252572763979,4.438618405971652,4.453171253204346,2167200,0.0,0.0
1993-11-05 00:00:00-05:00,4.482277462356969,4.482277462356969,4.351301822223162,4.424066066741943,3544400,0.0,0.0
1993-11-08 00:00:00-05:00,4.453172387428654,4.569595194943129,4.438619536489345,4.496830940246582,1255200,0.0,0.0
1993-11-09 00:00:00-05:00,4.5986993456643726,4.6569107297867065,4.540487961542039,4.584146499633789,1950800,0.0,0.0
1993-11-10 00:00:00-05:00,4.584148045882438,4.584148045882438,4.482278089307273,4.496830940246582,1460000,0.0,0.0
1993-11-11 00:00:00-05:00,4.511383056640625,4.5841472994896675,4.511383056640625,4.511383056640625,1154000,0.0,0.0
1993-11-12 00:00:00-05:00,4.511382549236982,4.540488243103027,4.424065467638847,4.540488243103027,1465200,0.0,0.0
1993-11-15 00:00:00-05:00,4.598699725531285,4.598699725531285,4.424065558738958,4.453171253204346,4235200,0.0,0.0
1993-11-16 00:00:00-05:00,4.453171764549456,4.453171764549456,4.365854671126918,4.424066066741943,2366000,0.0,0.0
1993-11-17 00:00:00-05:00,4.438618405971652,4.46772410043704,4.380407017040876,4.453171253204346,1974400,0.0,0.0
1993-11-18 00:00:00-05:00,4.453171764549456,4.453171764549456,4.394960368934431,4.424066066741943,1669600,0.0,0.0
1993-11-19 00:00:00-05:00,4.394956890250399,4.394956890250399,4.176664329476373,4.234875679016113,5000000,0.0,0.0
1993-11-22 00:00:00-05:00,4.278535984932108,4.278535984932108,4.074796176125817,4.1039018630981445,4182800,0.0,0.0
1993-11-23 00:00:00-05:00,4.249431482950846,4.380407110850016,4.176667245229085,4.365854263305664,4702800,0.0,0.0
1993-11-24 00:00:00-05:00,4.392118578371794,4.450485602669094,4.348343310148819,4.3629350662231445,1054800,0.025,0.0
1993-11-26 00:00:00-05:00,4.362935607065291,4.392119122831613,4.348343849182129,4.348343849182129,176400,0.0,0.0
1993-11-29 00:00:00-05:00,4.406710086482586,4.494260618002108,4.392118331229333,4.42130184173584,1646000,0.0,0.0
1993-11-30 00:00:00-05:00,4.4358954429626465,4.494262488264787,4.421303681637111,4.4358954429626465,627600,0.0,0.0
1993-12-01 00:00:00-05:00,4.465075686046932,4.581809690910903,4.465075686046932,4.538034439086914,1564000,0.0,0.0
1993-12-02 00:00:00-05:00,4.552627389516426,4.581810898423583,4.479668617248535,4.479668617248535,964800,0.0,0.0
1993-12-03 00:00:00-05:00,4.508850937870921,4.5526261896949105,4.494259187262925,4.538034439086914,1354000,0.0,0.0
1993-12-06 00:00:00-05:00,4.567220275218671,4.596403791354253,4.552628517150879,4.552628517150879,1015600,0.0,0.0
1993-12-07 00:00:00-05:00,4.567221020723318,4.567221020723318,4.494262218475342,4.494262218475342,1233200,0.0,0.0
1993-12-08 00:00:00-05:00,4.465076984342981,4.508852248895364,4.421301719790599,4.4504852294921875,2288000,0.0,0.0
1993-12-09 00:00:00-05:00,4.479667436654928,4.5526261896949105,4.4504839354389345,4.538034439086914,1504800,0.0,0.0
1993-12-10 00:00:00-05:00,4.5526267267042595,4.5526267267042595,4.377525698754096,4.523443222045898,2662000,0.0,0.0
1993-12-13 00:00:00-05:00,4.465076973643928,4.567219257354736,4.450485218828098,4.567219257354736,2009600,0.0,0.0
1993-12-14 00:00:00-05:00,4.567218479033439,4.58181023136262,4.508851469716718,4.523443222045898,2422800,0.0,0.0
1993-12-15 00:00:00-05:00,4.435893474641393,4.4504852294921875,4.392118210089011,4.4504852294921875,2239600,0.0,0.0
1993-12-16 00:00:00-05:00,4.450485414227113,4.450485414227113,4.362934881488219,4.406710147857666,1680400,0.0,0.0
1993-12-17 00:00:00-05:00,4.4358954429626465,4.4796707269392515,4.421303681637111,4.4358954429626465,1261600,0.0,0.0
1993-12-20 00:00:00-05:00,4.4358954429626465,4.450487204288181,4.377528397660506,4.4358954429626465,1184000,0.0,0.0
1993-12-21 00:00:00-05:00,4.435893658770631,4.450485414227113,4.362934881488219,4.406710147857666,1306400,0.0,0.0
1993-12-22 00:00:00-05:00,4.435893474641393,4.479668739193776,4.377526455238217,4.4504852294921875,2139600,0.0,0.0
1993-12-23 00:00:00-05:00,4.435893658770631,4.479668925140078,4.3921183924011835,4.406710147857666,1497200,0.0,0.0
1993-12-27 00:00:00-05:00,4.406710038313995,4.406710038313995,4.289975997563955,4.319159507751465,2122400,0.0,0.0
1993-12-28 00:00:00-05:00,4.319159946639645,4.33375170321613,4.114875354568851,4.217017650604248,2985600,0.0,0.0
1993-12-29 00:00:00-05:00,4.246199589314815,4.246199589314815,4.114873828820542,4.129465579986572,2452800,0.0,0.0
1993-12-30 00:00:00-05:00,4.100281715393066,4.158648714900441,4.056506465762536,4.100281715393066,3285200,0.0,0.0
1993-12-31 00:00:00-05:00,4.100284844959686,4.129468366987869,4.04191780090332,4.04191780090332,1700800,0.0,0.0
1994-01-03 00:00:00-05:00,4.056509361948286,4.1294681634221755,4.02732584135873,4.085692882537842,3084400,0.0,0.0
1994-01-04 00:00:00-05:00,4.085689965516223,4.144056965023597,4.071098215639379,4.100281715393066,1807600,0.0,0.0
1994-01-05 00:00:00-05:00,4.0856895993687345,4.1294648450762566,4.0565061022303865,4.0710978507995605,3308000,0.0,0.0
1994-01-06 00:00:00-05:00,4.1002813479379085,4.1294648450762566,3.99813910795369,4.0710978507995605,3354400,0.0,0.0
1994-01-07 00:00:00-05:00,4.085693756739298,4.246203154325485,4.085693756739298,4.202427864074707,3464000,0.0,0.0
1994-01-10 00:00:00-05:00,4.202427252407732,4.246202536286979,4.158651968528485,4.2316107749938965,2586400,0.0,0.0
1994-01-11 00:00:00-05:00,4.246201606711956,4.362935671501289,4.246201606711956,4.333752155303955,2341200,0.0,0.0
1994-01-12 00:00:00-05:00,4.333751190685835,4.465076984342981,4.289975926133453,4.4504852294921875,2368400,0.0,0.0
